Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
hadoop,org.apache.hadoop.mapred.lib,TestChainMapReduce.BMap,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapred.lib,TestChainMapReduce.CReduce,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapred.lib,TestChainMapReduce.DMap,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapred.lib,TestChainMapReduce.EMap,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapred.lib,TestChainMapReduce.IDMap,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapred.lib,TestChainMapReduce.IDReduce,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapred.lib.db,TestDBInputFormat,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.mapred.lib.db,DBInputFormat.NullDBWritable,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.split,TestJobSplitWriter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.mapreduce.split,JobSplit.SplitMetaInfo,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.split,JobSplit.TaskSplitMetaInfo,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.split,JobSplit.TaskSplitIndex,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.split,SplitMetaInfoReader,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.mapreduce.split,JobSplitWriter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
hadoop,org.apache.hadoop.mapreduce.tools,CLI,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: headerPattern (618); dataPattern (621)
hadoop,org.apache.hadoop.mapreduce.tools,CLI,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19
hadoop,org.apache.hadoop.mapreduce.security,TestTokenCache,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.mapreduce.security,TokenCache,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.mapreduce.security,CredentialsTestJob,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.mapreduce.security,CredentialsTestJob.CredentialsTestMapper,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.security,CredentialsTestJob.CredentialsTestReducer,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.security,TestBinaryTokenFile,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
hadoop,org.apache.hadoop.mapreduce.security,TestJHSSecurity,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 18
hadoop,org.apache.hadoop.mapreduce.security,TestMRCredentials,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.mapreduce.security,TestUmbilicalProtocolWithJobToken,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
hadoop,org.apache.hadoop.mapreduce.filecache,TestClientDistributedCacheManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.mapreduce.filecache,ClientDistributedCacheManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.mapreduce.task.reduce,TestFetcher,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 23
hadoop,org.apache.hadoop.mapreduce.task.reduce,TestFetcher.FakeFetcher,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.task.reduce,TestMerger,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 29
hadoop,org.apache.hadoop.mapreduce.task.reduce,TestShuffleScheduler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19
hadoop,org.apache.hadoop.mapreduce.task.reduce,TestMergeManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.mapreduce.task.reduce,MergeManagerImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 25
hadoop,org.apache.hadoop.mapreduce.task.reduce,OnDiskMapOutput,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
hadoop,org.apache.hadoop.mapreduce.task.reduce,ShuffleSchedulerImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
hadoop,org.apache.hadoop.mapreduce.task.reduce,Shuffle,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
hadoop,org.apache.hadoop.mapreduce.task.reduce,Shuffle.ShuffleError,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.task.reduce,MapOutput.MapOutputComparator,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.task.reduce,LocalFetcher,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
hadoop,org.apache.hadoop.mapreduce.task.reduce,Fetcher,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19
hadoop,org.apache.hadoop.mapreduce.task.reduce,MapHost.State,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.task.reduce,InMemoryMapOutput,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
hadoop,org.apache.hadoop.mapreduce.lib.input,TestFileInputFormat,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.mapreduce.lib.input,MultipleInputs,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.mapreduce.lib.input,NLineInputFormat,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
hadoop,org.apache.hadoop.mapreduce.lib.input,DelegatingInputFormat,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.mapreduce.lib.input,SequenceFileInputFilter.FilterBase,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.input,SequenceFileInputFilter.RegexFilter,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.input,SequenceFileInputFilter.PercentFilter,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.input,SequenceFileInputFilter.MD5Filter,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.input,CombineFileInputFormat,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.mapreduce.lib.input,TaggedInputSplit,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.mapreduce.lib.input,LineRecordReader,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
hadoop,org.apache.hadoop.mapreduce.lib.input,SequenceFileInputFormat,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.mapreduce.lib.input,SequenceFileAsBinaryInputFormat.SequenceFileAsBinaryRecordReader,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.input,FileInputFormat,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16
hadoop,org.apache.hadoop.mapreduce.lib.input,FileInputFormat.Counter,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.input,CombineFileRecordReaderWrapper,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.mapreduce.lib.input,FixedLengthRecordReader,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
hadoop,org.apache.hadoop.mapreduce.lib.input,TestCombineFileInputFormat,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
hadoop,org.apache.hadoop.mapreduce.lib.input,TestCombineFileInputFormat.MissingBlockFileSystem,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.input,TestMRSequenceFileAsTextInputFormat,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.mapreduce.lib.input,TestLineRecordReaderJobs,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.mapreduce.lib.input,TestCombineTextInputFormat,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 18
hadoop,org.apache.hadoop.mapreduce.lib.input,TestMRSequenceFileInputFilter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.mapreduce.lib.input,TestFixedLengthInputFormat,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16
hadoop,org.apache.hadoop.mapreduce.lib.input,TestMRSequenceFileAsBinaryInputFormat,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.mapreduce.lib.input,TestCombineSequenceFileInputFormat,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
hadoop,org.apache.hadoop.mapreduce.lib.input,TestMultipleInputs,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.mapreduce.lib.input,TestMRKeyValueTextInputFormat,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
hadoop,org.apache.hadoop.mapreduce.lib.input,TestMRCJCFileInputFormat,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.mapreduce.lib.input,TestDelegatingInputFormat,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.mapreduce.lib.output,TestFileOutputCommitter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21
hadoop,org.apache.hadoop.mapreduce.lib.output,TestFileOutputCommitter.FakeFileSystem,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.output,TestPreemptableFileOutputCommitter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.mapreduce.lib.output,SequenceFileOutputFormat,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.mapreduce.lib.output,SequenceFileAsBinaryOutputFormat,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: KEY_CLASS (45); VALUE_CLASS (46)
hadoop,org.apache.hadoop.mapreduce.lib.output,SequenceFileAsBinaryOutputFormat.WritableValueBytes,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.output,TextOutputFormat,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SEPERATOR (45)
hadoop,org.apache.hadoop.mapreduce.lib.output,LazyOutputFormat,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: OUTPUT_FORMAT (43)
hadoop,org.apache.hadoop.mapreduce.lib.output,FileOutputFormat,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.mapreduce.lib.output,FileOutputFormat.Counter,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.output,FileOutputCommitter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.mapreduce.lib.output,MapFileOutputFormat,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
hadoop,org.apache.hadoop.mapreduce.lib.output,FilterOutputFormat.FilterRecordWriter,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.output,TestMRMultipleOutputs,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
hadoop,org.apache.hadoop.mapreduce.lib.output,TestMRMultipleOutputs.MOMap,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.output,TestMRMultipleOutputs.MOReduce,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.output,TestMRMultipleOutputs.MOJavaSerDeMap,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.output,TestMRMultipleOutputs.MOJavaSerDeReduce,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.output,TestJobOutputCommitter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.mapreduce.lib.output,TestMRSequenceFileAsBinaryOutputFormat,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
hadoop,org.apache.hadoop.mapreduce.lib.output,TestMRCJCFileOutputCommitter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
hadoop,org.apache.hadoop.mapreduce.lib.output,TestMRCJCFileOutputCommitter.FakeFileSystem,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.jobcontrol,JobControl.ThreadState,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.jobcontrol,ControlledJob.State,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.jobcontrol,TestMapReduceJobControl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.mapreduce.lib.db,TestDbClasses,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16
hadoop,org.apache.hadoop.mapreduce.lib.db,DBInputFormat,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.mapreduce.lib.db,DBInputFormat.NullDBWritable,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.db,DBInputFormat.DBInputSplit,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.db,DataDrivenDBInputFormat.DataDrivenDBInputSplit,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.db,TestDataDrivenDBInputFormat.DateCol,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.db,TestDataDrivenDBInputFormat.ValMapper,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.partition,InputSampler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
hadoop,org.apache.hadoop.mapreduce.lib.partition,InputSampler.SplitSampler,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.partition,InputSampler.RandomSampler,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.partition,InputSampler.IntervalSampler,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.partition,KeyFieldBasedComparator,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: COMPARATOR_OPTIONS (56)
hadoop,org.apache.hadoop.mapreduce.lib.partition,TotalOrderPartitioner,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.mapreduce.lib.partition,KeyFieldBasedPartitioner,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARTITIONER_OPTIONS (56)
hadoop,org.apache.hadoop.mapreduce.lib.partition,TestMRKeyFieldBasedComparator,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
hadoop,org.apache.hadoop.mapreduce.lib.partition,TestTotalOrderPartitioner,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.mapreduce.lib.partition,TestTotalOrderPartitioner.ReverseStringComparator,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapred.join,Parser.Token,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapred.join,Parser.NumToken,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapred.join,Parser.NodeToken,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapred.join,Parser.StrToken,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapred.join,Parser.Node,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapred.join,CompositeRecordReader,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.mapred.join,ResetableIterator.EMPTY,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapred.join,CompositeInputFormat,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.mapred.join,WrappedRecordReader,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.mapred.join,TestDatamerge,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 18
hadoop,org.apache.hadoop.mapred.join,TestDatamerge.Fake_IF,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapred.join,TestDatamerge.FakeSplit,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapred.join,TestWrappedRecordReaderClassloader.Fake_ClassLoader,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapred.join,TestWrappedRecordReaderClassloader.IF_ClassLoaderChecker,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapred.join,TestWrappedRecordReaderClassloader.FakeSplit,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapred.join,TestWrappedRecordReaderClassloader.RR_ClassLoaderChecker,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapred.jobcontrol,JobControlTestUtils,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.mapred.jobcontrol,JobControlTestUtils.DataCopy,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapred.jobcontrol,TestJobControl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.mapred.pipes,PipesReducer,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.mapred.pipes,Application,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 22
hadoop,org.apache.hadoop.mapred.pipes,PipesMapRunner,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.mapred.pipes,Submitter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 20
hadoop,org.apache.hadoop.mapred.pipes,BinaryProtocol,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.mapred.pipes,TestPipesNonJavaInputFormat,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.mapred.pipes,TestPipeApplication,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 22
hadoop,org.apache.hadoop.mapred.pipes,TestPipeApplication.FakeSplit,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapred.pipes,TestPipes,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
hadoop,org.apache.hadoop.mapred.lib.aggregate,ValueAggregatorJob,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
hadoop,org.apache.hadoop.mapred.lib.aggregate,ValueAggregatorBaseDescriptor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
hadoop,org.apache.hadoop.mapred.lib.aggregate,TestAggregates,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.mapreduce.util,ConfigUtil,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 25
hadoop,org.apache.hadoop.mapreduce.jobhistory,JobHistoryParser,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 34
hadoop,org.apache.hadoop.mapreduce.jobhistory,JobHistoryParser.JobInfo,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.jobhistory,JobHistoryParser.TaskInfo,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.jobhistory,JobHistoryParser.TaskAttemptInfo,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.jobhistory,JobHistoryParser.AMInfo,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.jobhistory,TaskAttemptUnsuccessfulCompletionEvent,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.mapreduce.jobhistory,EventReader,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 25
hadoop,org.apache.hadoop.mapreduce.jobhistory,AvroArrayUtils,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NULL_PROGRESS_SPLITS_ARRAY (33)
hadoop,org.apache.hadoop.mapreduce.jobhistory,HistoryViewer,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
hadoop,org.apache.hadoop.mapreduce.jobhistory,HistoryViewer.SummarizedJob,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.jobhistory,HistoryViewer.AnalyzedJob,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.jobhistory,HistoryViewer.FilteredJob,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.jobhistory,TestJobHistoryEventHandler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 32
hadoop,org.apache.hadoop.mapreduce.jobhistory,TestEvents,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16
hadoop,org.apache.hadoop.mapreduce.jobhistory,JobHistoryCopyService,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.mapreduce.jobhistory,JobHistoryEventHandler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 54
hadoop,org.apache.hadoop.mapreduce.security.token,JobTokenIdentifier.Renewer,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.task,JobContextImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
hadoop,org.apache.hadoop.mapreduce.task,ReduceContextImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
hadoop,org.apache.hadoop.mapreduce.task,TaskAttemptContextImpl.DummyReporter,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.join,Parser.Token,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.join,Parser.NumToken,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.join,Parser.NodeToken,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.join,Parser.StrToken,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.join,Parser.Node,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.join,CompositeRecordReader,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
hadoop,org.apache.hadoop.mapreduce.lib.join,ResetableIterator.EMPTY,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.mapreduce.lib.join,CompositeInputFormat,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.mapreduce.lib.join,WrappedRecordReader,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.mapreduce.lib.join,TestJoinDatamerge,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
hadoop,org.apache.hadoop.mapreduce.lib.join,TestWrappedRRClassloader.Fake_ClassLoader,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
